Meter Number,Office,n_points,start_time,end_time,final_score_max,final_score_mean,point_iforest_max,dist_iforest,temp_iforest
KFM2020660152012,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,9.258820847446314,7.963339331526612,12.206135776769743,9.694173834367573,11.008042767379662
KFM2020660179586,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,9.244342338713468,8.721162911256528,10.416847729758699,17.446186540216686,0.0
KFM2020660156721,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,9.232183514469659,5.959998489783794,16.0797487016917,7.9876042240983764,4.301325194362038
KFM2020660180569,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,9.206562591987447,7.318928056372029,14.27937052744561,12.0486295229697,0.6294400339656046
KFM2120660237817,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,9.17893156392983,5.826666254700677,13.277589458878095,13.55686526329882,0.0
KFM2020660077968,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,9.107232327802452,5.957808461061036,13.2681733907169,7.014994115795475,12.629915453448467
KFM2120660238861,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,9.091506551289338,6.823210940150253,13.212443678477554,10.871653775835634,4.9547962150157066
KFM2020660230691,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,9.061477845136293,8.236452441136864,9.242657699334291,16.417336916941856,3.8523569516977134
KFM2020660179513,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,9.057771939338927,8.437951898853354,11.332964354828537,15.648602164526512,0.0
KFM2120660235833,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,9.025252901253184,6.26100406715402,15.836156008810018,9.761107605059461,0.0
KFM2020660180739,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,9.009692689564307,6.9199801197995185,5.53864782680874,4.105827021564531,37.637101084356125
KFM2120660243763,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.98348999679373,8.089923020450373,8.135525709323407,17.488307312616815,4.03213595588892
KFM2120660243078,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.924116882032187,6.861352878866019,15.450825632909574,8.913837083963498,2.0093184073442187
SMR2220661010493,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.905391407560447,2.6282398222042596,20.34011455084885,3.041586997275921,1.07980613177298
KFM2020660078017,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.904432954782182,5.524984413329016,16.104757687711952,1.9516170803588255,14.124104818338894
KFM2020660182739,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.901502933173571,7.383309832621454,12.804591913112043,10.85320113372284,4.771831281138597
KFM2020660182674,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.889630992771096,8.37624091641147,8.703398779398587,12.21359085808527,12.498301333489529
KFM2020660181556,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.875762212321312,7.987040258420454,3.2119233610567357,4.642344276350912,41.643122877953445
KFM2020660180649,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.871503922397155,6.551171900288285,14.092747286279359,11.485987153205116,0.0
KFM2020660182830,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.867874098191265,6.236069177893481,13.712722978369603,4.464442656195236,14.994286221411665
SMR2420661037092,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.805579603239142,7.17116190799791,13.647642846909886,7.788790944662972,8.097332040312141
KFM2020660180731,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.801086689253545,4.5009955386337035,16.511413750246586,3.9634847179667165,8.367639232641945
KFM2120660292350,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.767314730307422,5.550885786929174,12.945027609679412,10.263865273623757,4.695463222228536
KFM2020660184745,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.763084465588907,3.452169913727683,19.752609491350743,3.1660070535190905,1.3901842602207894
KFM2020660158624,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.738346206017997,6.0833899090245716,16.38925435137124,7.9048726278727415,0.38014192076094167
KFM2020660182833,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.735516171263695,3.831930788965107,17.965504396754643,0.3701922347249714,11.384928142793832
KFM2020660182962,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.73396578722113,6.357585422693577,13.306105235341938,9.705076764318642,4.663947976054442
KFM2020660185705,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.723210907439245,6.258450124188665,9.374560007687121,7.105141374087307,19.883084234926848
SMR2220661010450,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.697201331089738,7.666993850598956,5.877471891426383,18.554734775178996,5.786361405568949
KFM2120660239593,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.663291626727183,7.273983811764892,6.013220908300495,5.059759120185251,32.201825573520246
KFM2120660239694,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.637631787635403,5.684406171882741,14.612575819782766,6.866914468779909,6.344770955254843
KFM2020660182969,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.609135193104404,6.870766436206057,8.573231809742312,14.232284938548844,6.925036316467279
KFM2120660253742,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.561431917985587,7.540226693527409,11.450074492185099,13.843844089771592,0.0
KFM2020660180643,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.551583221116315,7.21991520351435,11.471363827709864,12.93563696116167,1.6961135551085853
KFM2120660245552,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.50367748366604,6.124334339104517,12.760985885601025,8.264892295394288,7.408201170930686
KFM2020660179481,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.502816555133649,7.512720217591565,7.507468790532501,11.945262638889739,13.525748342105059
KFM2020660182718,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.479527806702903,2.3656181351502297,19.753300341442248,1.7441188357948858,2.3418092939118127
KFM2020660076551,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.469176399596924,5.849841376185026,14.981990820971921,0.0,18.00735251562517
KFM2020660181627,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.431836008954797,5.781894540900423,10.881326253897447,10.818723370690204,6.646054977745146
KFM2020660184796,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.378701024710898,7.651852282078199,11.311455593523888,8.06838343924627,10.688503796688858
KFM2120660237877,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.37779262165374,2.905341045051172,19.252770557445338,3.218252966615285,0.0
KFM2120660239655,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.374041109719645,2.2682382724355468,17.607337662598088,1.3285551808819835,7.977663325697527
KFM2120660238812,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.36977766729666,6.094635949230379,10.504803041494709,13.07726351077599,2.6816629434049997
KFM2020660181962,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.363800738475577,5.5483904508486726,11.565418421823269,5.952306197338161,14.169484343469719
SMR2220661016177,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.36055288748987,4.662295990587839,15.070808454953106,6.654178017967277,3.746919516672103
KFM2020660075128,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.36051791640768,2.7053944295606502,17.499177882276058,0.0,10.8222285799889
KFM2120660236934,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.352242617299789,5.66219689924802,11.311250964779205,13.324703297231927,0.0
SMR2220661020394,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.237836431790702,5.068489479762461,15.248584311607042,5.805465192954578,4.169939441149614
KFM2020660182672,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.228615560217454,3.7017827545105884,15.437817409584126,2.346478902188693,10.540745867087315
KFM2020660179582,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.227157503774539,4.83814307386438,13.759239366398099,3.4636765749776166,12.60498246544871
KFM2020660182972,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.226712780525192,7.620852096350165,2.2641911671438213,5.16397966983736,38.705368496801356
SMR2220661020318,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.224350157559886,7.539318024640099,8.610919302447432,15.792529538146322,1.1425824002619578
KFM2020660182983,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.21792634381017,3.3966863785880714,17.151611882713603,2.209182302008862,6.345340344378624
KFM2120660243110,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.21548890451051,3.8221028769696272,15.62160625807171,3.2028549103905046,8.268759288583807
KFM2020660184709,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.143403568676435,3.030756258400731,16.650616788220297,0.0,11.55277365512368
KFM2020660179615,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.134756629803432,7.303172479260609,10.432995935009036,11.813400251671984,3.826887278654113
KFM2120660239591,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.13065765305893,7.616194653374246,8.88162375978117,12.497930830430684,6.412355017058302
KFM2020660184703,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.094478409013904,7.342532291826092,5.657658654062421,17.815372473776478,3.8111205482916133
KFM2020660075089,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.085582383473398,4.603867785232397,11.608484981680439,0.0,24.10877091688067
KFM2020660180748,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.079272531068622,6.762874525384393,11.275879192020824,11.648575385209615,1.6232425848328704
KFM2020660180818,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.056833534669,4.202774471360187,15.27988513824711,2.228849809409157,10.036148578728188
KFM2020660078140,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.024927984845181,3.3802224538037993,16.345301584623847,0.0,11.546578917014152
KFM2020660185683,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,8.013609005148808,5.395572272497206,11.679811888447396,1.778342340962013,19.889190037695407
KFM2020660151933,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.98288621297493,5.923652867192518,7.112172111580263,5.068753084417329,24.827160067019445
KFM2120660244001,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.979105938209414,5.897840790672835,13.27169081770192,6.904332539085633,5.321368033987786
KFM2020660184724,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.968012606317963,6.667273747228272,4.682242636961231,1.7847658358508587,37.532796255879425
KFM2020660179421,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.949665797771472,5.962236089918974,12.404188308394549,6.195033182042975,8.770288555734211
KFM2020660181685,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.9193329643612165,4.128674473754801,12.401546287475188,1.3788751509963801,18.20716643766552
KFM2020660182758,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.915217085456623,6.692539702968221,11.329779206299968,11.206525871219748,1.2752954825122755
KFM2120660243979,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.907262698287705,2.48077930245803,16.880780492439953,4.693873827152951,0.0
KFM2020660182637,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.886062134661346,4.258371434881909,12.73110391933143,0.0,19.89724733770111
KFM2120660238863,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.8843558717986095,6.46040621841284,12.613830320975406,8.902610205957153,2.3816541170547714
KFM2020660179657,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.855756982610757,2.5233867001913874,15.381937902035606,0.0,12.891405462446597
SMR2420661037112,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.8544750345305046,6.484585952275384,10.136595014580463,11.735703629741796,2.8744990912577566
KFM2020660076492,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.853687441505035,3.8269791583619366,16.40023145269295,2.8844724023346657,4.495043401771972
KFM2020660179570,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.839652105592982,6.585667067949213,11.929468393345076,8.985203952929302,3.6749702473352595
KFM2020660077949,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.802898782622797,6.959345843440347,10.33132313749602,11.681892426498225,2.1384775306004715
KFM2020660078015,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.777593842203091,3.2568154088631274,15.023386747201254,0.0,13.290537409396567
KFM2020660076546,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.776753418064365,2.207689507120057,17.147070744213497,0.0,7.834207396235436
KFM2020660184687,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.687653845918141,2.466530365195678,15.95526209093837,0.0,10.299180837613527
KFM2020660179417,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.669791332867686,6.8416340689514135,10.68918862927205,9.297297112182052,5.101763699134243
KFM2020660182761,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.633462527494176,6.929838490538004,9.31985476857278,12.872023496961777,1.224742571330018
KFM2020660180726,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.628662839498179,6.06469819754635,12.28956996969877,9.271045317898889,0.7724319833745277
KFM2020660184672,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.624746659301355,6.776387103230147,9.741523789514446,12.494766010115729,0.8388678945495975
KFM2020660078132,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.616323677129012,4.006895668847842,14.92704184196684,2.5516216952131323,7.359506766569529
KFM2020660184750,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.603923639296639,5.056737036691406,9.202025634365745,10.396771135959852,6.280749356184899
KFM2020660179512,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.588937774842218,3.663314705903345,15.075437691152144,3.1155979778196032,5.668098828466635
KFM2020660180770,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.5595764759112445,6.7367359172155625,3.6517007370485635,0.0,41.02447793565501
KFM2020660179585,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.545808493595346,5.632013140160794,10.54619221392258,9.894105524745605,3.4486186872294358
KFM2120660243852,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.506521541505647,4.751967353781306,10.982930024342487,8.856828794063302,4.140298866442451
KFM2020660184708,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.461681531716658,4.691109813115995,13.077358869719982,7.24251171713273,1.6942989772199546
SMR2320661032428,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.39339726890635,4.135820323995881,13.326201772317889,5.88441443616609,3.316567476899885
KFM2120660261729,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.379782203004686,6.4643748133746435,6.379603324642765,16.41211637775541,0.0
KFM2020660179655,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.370414388194993,2.235630520196962,16.016907085436504,0.0,8.026034118313307
KFM2020660152024,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.199887991227021,4.289037859401383,12.978846031429933,5.34882756948926,3.9892264848009713
KFM2020660075043,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.198785620136269,1.6868616437339459,16.299944786924215,0.0,6.155378908752393
KFM2020660075047,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.175854397256423,2.7382047785113723,16.401412239574707,0.0,5.742070421747672
KFM2020660182900,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.175385890589967,3.3271219183006386,11.7529765497966,2.996350566006582,11.677231496435594
KFM2020660075135,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.159997984815732,6.61558101619852,11.180749905652497,7.717804135817194,3.600453294369652
KFM2020660152139,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.1279476027097175,4.080537540019328,12.984844343779256,2.899112492560264,8.393655378471996
KFM2020660179460,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.055551914481906,6.691668066617747,8.15331521558782,12.909353328610425,0.29146368471988776
KFM2120660237785,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.031092052720917,5.580986683073514,9.410635347654987,9.109701058959729,4.500580808542966
KFM2120660239627,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.012130972411014,5.730764495853294,10.715559088706817,9.622135734098212,0.0
KFM2020660180764,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,7.004028270978836,4.171301971554334,9.686073885466582,5.455043540928375,10.922511668746004
KFM2020660076525,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.968227249313487,2.581042140091777,14.243698134912226,0.0,9.896022184763293
KFM2020660184778,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.952040750061897,5.950706348613792,7.224201238556251,9.071940475440336,9.660940380774544
KFM2020660151972,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.9517060726567586,3.785670137430778,12.09819726818041,0.0,15.292665766914473
KFM2120660240728,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.947697025870024,3.0274129136177454,13.340095299808983,3.846897145117635,4.38460764914165
KFM2020660076501,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.941317232143016,2.0050349238573846,15.81498746251333,0.0,5.683646043443806
KFM2020660158623,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.887038521002451,5.484311475997589,8.552976669078166,11.495562341357212,0.9698246820477721
KFM2120660238749,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.8643698560611215,5.098632003866935,7.6349998485445685,11.791336620283118,2.5832927940588997
KFM2120660242491,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.824968337982639,5.485478981150325,4.179889698575775,0.0,34.77140387863036
KFM2020660182795,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.796127616342595,3.7031659818237723,10.240722000606937,4.5444909790699,9.934015579955085
KFM2120660238782,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.768114517517782,4.296536877684649,9.369058226415179,5.058615594810086,10.956282434994796
KFM2120660235864,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.712775439681664,2.6378886560120156,13.093192632308803,0.0,11.145974561693341
KFM2120660238764,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.705419587543772,3.723909979543571,11.35976210566341,6.558424035281832,2.4292263640391014
KFM2120660238835,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.6964596915613,2.1450768531299023,12.901270698341893,0.0,11.529801083813537
SMR2220661020513,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.663943000739845,5.497699684323542,5.5330575080418765,12.008016164007069,6.208739868413509
KFM2020660184675,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.642691343304447,6.352912700988611,1.138332267493459,10.657675507387358,20.047538389114877
KFM2020660182857,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.565664401492924,3.854893955061056,9.058909724534448,8.520785476432064,3.4783227598766424
KFM2020660182820,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.549326565925542,1.7762072784575011,13.86053753254588,0.7617989594193602,6.563195292158272
KFM2120660237869,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.506192216457884,4.735240569423578,5.454603641766578,6.783393937333515,15.807677511291482
KFM2020660184753,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.50597163167754,5.67171684031758,10.353584376263408,8.23807733891213,0.32278949796297274
KFM2120660245605,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.501925133387533,1.4690358213440378,14.935426225392623,0.0,5.011906649176515
KFM2020660182935,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.464429714864584,4.963181371859477,4.573176661156437,6.351449925045702,18.65547809541215
KFM2120660244016,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.4559336855147595,4.207768250106384,9.492710775770902,0.0,18.674925730460853
KFM2120660242475,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.453457580639739,3.7862695897312286,12.889277075700031,4.9702856791539425,0.0
KFM2020660182979,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.450125366661792,3.3531088909523383,10.526331838366835,5.021876960660123,5.9394959889573125
KFM2020660152044,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.439053792862449,2.318864816544102,13.8683608390976,2.541261435402596,2.2490427899887173
KFM2020660183023,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.372414570470055,4.827207920873968,7.672971131881994,10.276113175067376,2.2365780982499177
KFM2120660243076,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.345243693067763,3.4140495370923993,10.218912122942033,5.036346943949771,6.0003890685279115
KFM2020660179477,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.341187335168796,1.662990215757257,13.052564815973271,0.0,8.772999031380852
KFM2020660185739,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.309568080590551,3.916185758737513,10.478926650405418,4.010408194173574,7.147058500568374
KFM2020660154851,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.3066819028437635,3.3863795954383495,11.383561311953738,0.0,12.826736710858544
KFM2120660242513,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.29497265271372,3.92202348672333,9.70741640800708,8.027693241859678,0.9953952790636887
KFM2020660076502,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.289881633622194,1.8845663228352392,15.389568640310872,0.0,2.4326103644825134
KFM2020660182634,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.285981152664541,2.542544377502987,15.141309051932891,0.7636757876208825,1.5164630944899593
KFM2120660239673,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.168969273624021,2.885205183973199,13.349791101639635,0.0,6.8619975493994705
KFM2020660075069,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.148791511701521,3.922725062204593,9.245541434527366,5.671212846074441,5.919293756021305
KFM2020660182787,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.1389888021261445,3.541010435247072,8.450425208211708,2.846371952274749,13.544423339486029
KFM2020660182768,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.12236361494759,2.0674026070303553,13.273343416174367,0.0,6.7475075959572015
KFM2020660184742,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.070151382933599,3.7947763621749235,9.410260865741598,5.1610079132700895,5.992657082173537
KFM2120660242521,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,6.012689733450086,4.7421038965378335,5.3177306265148685,8.030592534369566,10.374570777934842
KFM2020660183013,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.999739962146692,4.668784439365788,4.67730782586012,10.418440571012493,7.156294791652545
KFM2020660184736,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.957081645152479,4.490556345739546,4.678982813244674,0.0,27.704488026463416
KFM2020660182944,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.937365891947213,1.58504362032696,13.966238782249066,1.8678796919282086,0.0
KFM2020660182604,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.932394201786224,4.675104865666856,4.53974372039478,8.879553673529928,10.138178324501235
KFM2020660181644,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.872546886904155,3.9669746218298365,10.233415326607952,4.486874057544958,3.910798331471546
KFM2020660180761,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.85100327895533,4.888167309467891,3.3067868160336964,2.9662815626725427,24.586705860368546
KFM2020660075072,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.84818262106921,4.63860361101261,4.2613151784169965,0.0,28.050508494746502
SMR2420661037204,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.833703240639448,2.6153310939127925,11.35171807147881,1.9179215177501527,5.919435414476504
KFM2020660152225,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.8009387182760275,2.439893664294253,11.344878280433427,0.0,9.554403699722327
KFM2120660242432,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.77810752335635,3.181413640122153,10.958012607789684,1.1185350878039844,8.158080786180333
KFM2020660158520,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.752380031154184,3.0928702576528955,12.308733862582933,3.3783914488168705,0.0
KFM2120660239563,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.712234021734195,3.7229793610767774,9.474509534464309,5.94170579551896,1.880240505198247
KFM2020660179412,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.656554905165868,1.441021465052615,14.344262511563036,0.0,0.8934252687505679
KFM2120660243917,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.623786020604407,3.117308386830556,10.50598455373218,2.5105440494998734,5.505457839785547
KFM2020660076626,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.569690541532719,1.8921086387116892,11.546682503518948,1.3367228072921065,4.821337420318696
KFM2020660179678,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.551979194450955,1.858587739393972,11.397332212840709,0.0,7.76004179385335
SMR2420668002096,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.470418183780391,1.2877574586684137,13.296910642522,0.0,2.34071679187259
KFM2020660077950,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.449715759038024,3.0172066048667863,10.157018063057393,4.193974310901301,1.8738099939738857
KFM2020660230685,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.4496066778750984,2.672635491444677,9.352232355924457,2.0577724574560228,8.21110313686098
KFM2020660154909,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.445279827232849,3.742048127201113,6.8967230576545555,0.0,18.60027528068943
KFM2020660181680,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.402146213226522,4.442676027310507,2.785826139195543,8.65579117901163,11.55243830467348
MMF2320601008288,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.386235554904835,1.835540448812462,11.720229929458705,0.0,5.826313356382408
KFM2120660237912,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.365737106369515,2.2036162737536236,10.252957640119769,0.0,9.455655128139448
KFM2120660245596,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.354888069089416,3.551879280975333,7.256063696999473,0.0,17.075350065743073
KFM2120660235814,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.333947869008965,3.2423311325468265,8.134497453419558,0.0,14.681108941055971
KFM2020660179553,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.321525843288732,2.9547146165985385,10.98719052238726,3.6381912993340935,0.0
KFM2020660180605,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.295826429867854,2.753622833920048,7.944229916002516,3.5461051754094077,7.823108996809274
KFM2020660078070,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.267605740739091,1.0396770597543945,12.931362010923584,0.0,1.9268753799619125
KFM2120660235732,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.254223900752175,5.036889437425592,0.5924281323448298,5.557842433520204,22.39190891194879
KFM2120660239569,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.250195957627969,2.2480582782576555,9.656147267022076,0.29280803552163187,9.631577679977644
KFM2120660235812,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.226747580882351,1.4663371098237385,10.5092322750675,0.0,7.871287410400043
KFM2020660076605,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,5.168990171187037,3.6617849938608447,4.083519481136065,0.0,23.97890009443375
